lon,lat,park_name,type,phone,emenities,state,city
-122.141,43.133,Broken Arrow,NF,541.498.2531/541.957.3200,NH DP 35ft DW SH RS PA ,OR,Diamond Lake
-122.609,43.962,Broken Bowl,NF,541.782.2283/541.225.6300,NH ND NS NR ,OR,Lowell
-119.709,43.788,Buck Spring .,NF,541.573.4300/541.575.3000,NH ND NS NR ,OR,
-116.836,45.755,Buckhorn,NF,541.426.4978/541.523.6391,NR ,OR,Imnaha
-121.628,43.725,Bull Bend,NF,541.383.4000/541.383.5300,NH ND NS NR ,OR,La Pine
-119.663,44.974,Bull Prairie,NF,541.676.9187/541.278.3716,NH DP NS NR ,OR,Heppner
-124.399,43.152,Bullards Beach State Park,SP,541.347.2209,WES DP DW SH RS ,OR,Bandon
-122.187,43.319,Bunker Hill,NF,541.498.2531/541.957.3200,NH ND 22ft NS NR ,OR,Diamond Lake
-124.271,42.725,Butler Bar,NF,541.439.6200/541.618.2200,NH ND NS NR ,OR,Powers
-121.058,43.496,Cabin Lake,NF,541.383.4000/541.383.5300,NH NR ,OR,Fort Rock
-122.593,43.106,Camp Comfort,NF,541.825.3100/541.957.3200,NH ND 22ft NS NR ,OR,Tiller
-121.866,45.302,Camp Creek,NF,503.622.3191/503.668.1700,NH ND 22ft NS RS ,OR,Zigzag
-121.639,44.464,Camp Sherman,NF,541.549.7700/541.383.5300,NH ND NS RS ,OR,Sisters
-121.788,44.803,Camp Ten (Olallie),NF,503.630.6861/503.668.1700,NH ND NS NR ,OR,Detroit
-120.751,42.563,Campbell Lake,NF,541.943.4401/541.947.2151,NH ND NS NR ,OR,Paisley
-122.412,43.501,Campers Flat,NF,541.782.2283/541.225.6300,NH ND NS NR L$ ,OR,Oakridge
-120.167,42.381,Can Springs,NF,541.947.6328/541.947.2151,NH ND NS NR ,OR,Lakeview
-121.619,44.575,Candle Creek,NF,541.549.7700/541.383.5300,NH ND NS NR ,OR,Sisters
-122.731,43.348,Canton Creek,NF,541.496.3532/541.957.3200,NH ND 22ft NS NR ,OR,North Umpqua
-121.641,44.501,Canyon Creek,NF,541.549.7700/541.383.5300,NH ND NT NW NS NR L$ ,OR,Sisters
-118.774,44.24,Canyon Meadows,NF,/541.575.3000,NH NR ,OR,Canyon City
-124.531,42.864,Cape Blanco State Park,SP,541.332.6774,WES DW SH RS L$ ,OR,Port Orford
-123.972,45.353,Cape Lookout State Park,SP,503.842.4981,WES DP DW SH RS PA ,OR,Tillamook
-124.1,44.281,Cape Perpetua,NF,541.563.3211/541.750.7000,NH DP NS RS ,OR,Yachats
-123.166,42.024,Carberry,NF,/541.618.2200,NH ND NS NR ,OR,Applegate
-122.156,45.169,Carter Bridge,NF,503.630.6861/503.668.1700,NH ND NS NR ,OR,Estacada
-124.145,43.859,Carter Lake,NF,541.563.3211/541.750.7000,NH ND 30ft NS RS ,OR,Florence
-122.473,44.398,Cascadia State Park,SP,541.367.6021,NH ND NS NR ,OR,Sweet Home
-122.664,43.973,Cascara  State Park,SP,541.937.1173,NH ND VT DW NS NR ,OR,Eugene
-117.627,45.133,Catherine Creek,NF,541.963.7186/541.523.6391,NH ND VT NW NS NR ,OR,La Grande
-117.74,45.153,Catherine Creek State Park,SP,800.551.6949.,NH ND NS RS ,OR,Union
-123.431,42.115,Cave Creek,NF,541.471.6500/541.618.2200,NH ND NS NR ,OR,Cave Junction
-122.706,43.671,Cedar Creek,NF,541.767.5000/541.957.3200,NH ND 16ft DW NS NR L$ ,OR,Cottage Grove
-122.894,45.248,Champoeg State Park,SP,503.678.1251,WES 40ft RS ,OR,Newberg
-121.037,43.658,China Hat,NF,541.383.4000/541.383.5300,NH NR ,OR,
-121.201,43.738,Cinder Hill,NF,541.383.4000/541.383.5300,NH ND 30ft NS RS ,OR,La Pine
-121.748,45.096,Clackamas Lake,NF,503.622.3191/503.668.1700,NH ND 16ft NS RS ,OR,Government Camp
-121.58,45.146,Clear Creek,NF,541.467.2291/503.668.1700,NH ND 16ft NS NR L$ ,OR,Dufur
-121.695,45.18,Clear Lake,NF,541.352.6002/503.668.1700,NH ND 32ft NS RS ,OR,Government Camp
-122.23,43.249,Clearwater Falls,NF,541.498.2531/541.957.3200,NH ND 25ft NS NR ,OR,Diamond Lake
-121.998,44.778,Cleator Bend,NF,503.854.3366/541.225.6300,NH ND NS NR L$ ,OR,Detroit
-121.654,45.403,Cloud Cap Saddle,NF,541.352.6002/503.668.1700,NH ND NS NR L$ ,OR,Parkdale
-119.087,44.416,Clyde Holliday State Park,SP,541.932.4453,NH DP DW SH RS ,OR,John Day
-119.332,45.167,Coalmine Hill,NF,541.676.9187/541.278.3716,NR ,OR,Heppner
-121.629,44.311,Cold Spring,NF,541.549.7700/541.383.5300,NH ND NS NR ,OR,Sisters
-121.988,44.366,Coldwater Cove,NF,541.822.3381/541.225.6300,NH ND 30ft NS RS PA ,OR,McKenzie Bridge
-121.881,42.642,Collier Memorial State Park,SP,541.783.2471,WES DP DW SH RS ,OR,Klamath Falls
-122.007,43.462,Contorta Flat,NF,541.433.3200/541.383.5300,NH ND NS NR ,OR,Crescent
-122.872,43.233,Coolwater,NF,541.496.3532/541.957.3200,NH ND NS NR ,OR,North Umpqua
-120.782,42.458,Corral Creek,NF,541.353.2427/541.947.2151,NR ,OR,
-121.821,43.252,Corral Springs,NF,541.365.7001/541.947.2151,NR ,OR,Crescent
-119.855,44.389,Cottonwood,NF,541.477.6901/541.416.6500,NH ND NS NR ,OR,Paulina
-120.641,42.286,Cottonwood Complex,NF,541.947.6328/541.947.2151,NR ,OR,Lakeview
-119.871,44.368,Cottonwood Pit,NF,541.477.6901/541.416.6500,NH ND NS NR N$ ,OR,Paulina
-122.22,44.058,Cougar Crossing,NF,541.822.3381/541.225.6300,NH ND NS NR ,OR,Blue River
-122.163,44.711,Cove Creek,NF,503.854.3366/541.225.6300,NH ND NS NR ,OR,Detroit
-121.257,44.546,Cove Palisades State Park,SP,541.546.3412,WES DP SH RS ,OR,Madras
-122.687,42.976,Cover,NF,541.825.3100/541.957.3200,NH ND 22ft NS NR ,OR,Tiller
-116.922,45.107,Coverdale,NF,541.426.4978/541.523.6391,NH ND NS NR ,OR,Enterprise
-121.776,43.812,Cow Meadow,NF,541.383.4000/541.383.5300,NH ND NS NR ,OR,Crescent
-117.113,45.842,Coyote,NF,541.426.4978/541.523.6391,NH ND NS NR ,OR,Enterprise
-121.762,43.796,Crane Prairie,NF,541.383.4000/541.383.5300,NH ND NS RS ,OR,Sunriver
-118.545,44.282,Crescent,NF,541.820.3800/541.575.3000,NH ND NS NR ,OR,Prairie City
-121.843,43.497,Crescent Creek,NF,541.433.3200/541.383.5300,NH ND NS NR ,OR,Crescent
-121.976,43.499,Crescent Lake,NF,541.433.3200/541.383.5300,NH ND VT NW NS RS N$ ,OR,Crescent Lake
-121.833,43.835,Cultus Lake,NF,541.383.4000/541.383.5300,NH ND NS NR ,OR,Crescent
-120.64,42.467,Dairy Point,NF,541.943.4401/541.947.2151,NH ND VT DW NS NR N$ ,OR,Lakeview
-122.365,42.307,Daley Creek,NF,541.865.2700/541.618.2200,NH ND NS NR ,OR,Butte Falls
-124.054,42.736,Daphne Grove,NF,541.439.6200/541.618.2200,NH ND NS NR ,OR,Powers
-120.774,42.559,Deadhorse Lake,NF,541.943.4401/541.947.2151,NH ND NS NR ,OR,Paisley
-120.173,42.058,Deep Creek,NF,541.947.6328/541.947.2151,NH ND NS NR ,OR,Lakeview
-120.078,44.328,Deep Creek,NF,541.416.6449/541.416.6500,NH ND NS NR ,OR,Prineville
-118.58,44.622,Deerhorn Forest Camp,NF,/541.575.3000,NH ND NS NR ,OR,Austin Junction
-119.632,43.892,Delintment Lake,NF,541.573.4300/541.575.3000,NH ND NS NR ,OR,Hines
-122.276,44.163,Delta,NF,541.822.3381/541.225.6300,NH ND 36ft NS NR ,OR,Blue River
-123.943,45.317,Derrick Road,NF,503.392.5117/541.750.7000,NR ,OR,Cloverdale
-122.179,44.727,Detroit Lake State Park,SP,503.854.3346,WES DP DW SH RS ,OR,Salem
-121.765,44.035,Devils Lake,NF,541.383.4000/541.383.5300,NR ,OR,Blue River
-124.012,44.971,Devils Lake State Park,SP,541.994.2002,WES SH RS ,OR,Lincoln City
-122.134,43.157,Diamond Lake,NF,541.498.2531/541.957.3200,NH DP DW SH RS PA ,OR,Diamond Lake
-121.965,43.229,Digit Point,NF,541.365.7001/541.947.2151,NH DP 33ft NS NR ,OR,Chemult
-120.151,42.063,Dismal Creek,NF,541.947.6328/541.947.2151,NR ,OR,Adel
-119.142,45.103,Divide Well,NF,541.427.3231/541.278.3716,NR ,OR,
-118.594,44.539,Dixie,NF,/541.575.3000,NH ND NS NR ,OR,Prairie City
-122.325,42.393,Doe Point,NF,541.865.2700/541.618.2200,NH DP NS NR ,OR,White City
-119.763,43.799,Doe Springs,NF,541.573.4300/541.575.3000,NR ,OR,
-120.706,42.085,Dog Lake,NF,541.947.6328/541.947.2151,NH ND NS NR ,OR,Lakeview
-122.616,43.964,Dolly Varden,NF,541.782.2283/541.225.6300,NH ND NS NR L$ ,OR,Lowell
-120.32,44.029,Double Cabin,NF,541.416.6449/541.416.6500,NH ND NS NR ,OR,
-117.031,45.853,Dougherty,NF,541.426.4978/541.523.6391,NH ND NS NR ,OR,Enterprise
-120.579,42.12,Drews Creek,NF,541.947.6328/541.947.2151,NH ND NS NR ,OR,Lakeview
-118.874,45.072,Drift Fence,NF,541.427.3231/541.278.3716,NH NR ,OR,Ukiah
-121.626,44.103,Driftwood,NF,541.549.7700/541.383.5300,NH ND NS NR ,OR,Sisters
-118.858,45.018,Driftwood,NF,541.427.3231/541.278.3716,NR ,OR,Ukiah
-122.81,43.036,Dumont Creek,NF,541.825.3100/541.957.3200,NH ND NS NR ,OR,Tiller
-121.924,45.643,Eagle Creek,NF,541.308.1700/541.308.1700,NH ND NS NR L$ ,OR,Cascade Locks
-117.261,44.891,Eagle Forks,NF,541.742.7511/541.523.6391,NH ND NS NR ,OR,Richland
-122.554,43.296,Eagle Rock,NF,541.496.3532/541.957.3200,NH ND 30ft NS NR ,OR,Steamboat
-121.065,42.943,East Bay,NF,541.576.7501/541.947.2151,NH ND NS NR ,OR,Silver Lake
-121.853,43.588,East Davis Lake,NF,541.433.3200/541.383.5300,NH ND NS NR ,OR,Crescent
-123.95,45.289,East Dunes,NF, ,NH ND FT DW NS NR ,OR,Pacific City
-121.213,43.718,East Lake,NF,541.383.4000/541.383.5300,NH ND 26ft NS NR ,OR,La Pine
-122.171,43.311,East Lemolo,NF,541.498.2531/541.957.3200,NH ND NS NR ,OR,Chemult
-123.89,42.809,Eden Valley,NF,541.439.6200/541.618.2200,NH ND NS NR ,OR,Powers
-124.185,43.581,Eel Creek Campgrounds,NF,541.563.3211/541.750.7000,NH ND 20ft NS RS ,OR,Reedsport
-121.456,45.407,Eight Mile,NF,541.467.2291/503.668.1700,NH ND NS NR L$ ,OR,Hood River
-118.328,44.401,Elk Creek,NF,541.446.3351/541.523.6391,NH ND NS NR ,OR,Prairie City
-118.397,44.246,Elk Creek,NF,541.820.3800/541.575.3000,NH ND NS NR ,OR,
-121.807,43.979,Elk Lake,NF,541.383.4000/541.383.5300,NH ND NS NR ,OR,Bend
-120.32,44.079,Elkhorn,NF,541.416.6449/541.416.6500,NH ND NS NR ,OR,Prineville
-119.417,43.864,Emigrant,NF,541.573.4300/541.575.3000,NH ND NS NR ,OR,
-118.461,45.54,Emigrant Springs State Park,SP,541.983.2277,WES DP 40ft DW SH RS L$ ,OR,Pendleton
-119.709,44.956,Fairview,NF,541.676.9187/541.278.3716,NH ND NS NR ,OR,Spray
-121.62,43.772,Fall River,NF,541.383.4000/541.383.5300,NH ND NS NR ,OR,La Pine
-119.41,43.85,Falls,NF,541.573.4300/541.575.3000,NH ND NS NR ,OR,Burns
-122.435,42.916,Farewell Bend,NF,541.865.2700/541.618.2200,NH ND NS NR ,OR,Prospect
-117.228,44.304,Farewell Bend State Park,SP,541.869.2365,E DP 40ft DW SH RS ,OR,Ontario
-122.3,44.403,Fernview,NF,541.367.5168/541.225.6300,NH ND NS NR ,OR,Sweet Home
-122.151,45.16,Fish Creek,NF,503.630.6861/503.668.1700,NH ND 16ft VT DW NS RS ,OR,Estacada
-122.313,42.394,Fish Lake,NF,541.865.2700/541.618.2200,NH ND NS NR ,OR,Klamath Falls
-117.096,45.05,Fish Lake,NF,541.742.7511/541.523.6391,NH ND NS NR ,OR,Halfway
-123.088,42.117,Flumet Flat,NF,541.899.1812,NH NR ,OR,Jacksonville
-121.524,45.179,Forest Creek,NF,541.467.2291/503.668.1700,NH ND 16ft NS NR L$ ,OR,Dufur
-123.967,46.179,Fort Stevens State Park,SP,503.861.1671,WES DP DW SH RS ,OR,Astoria
-124.051,42.635,Foster Bar,NF,541.247.3600/541.618.2200,NH ND NS NR L$ ,OR,Gold Beach
-122.403,42.501,Fourbit Ford,NF,541.865.2700/541.618.2200,NR ,OR,Butte Falls
-122.245,42.455,Fourmile Lake,NF,541.885.3406/541.947.2151,NH ND 36ft NS NR ,OR,Klamath Falls
-119.577,44.221,Frazier,NF,541.477.6901/541.416.6500,NH ND NS NR ,OR,Dayville
-118.639,45.16,Frazier,NF,541.427.3231/541.278.3716,NH ND NS NR L$ ,OR,Ukiah
-122.207,44.042,French Pete,NF,541.822.3381/541.225.6300,NH ND NS NR ,OR,Blue River
-122.082,43.959,Frissell Crossing,NF,541.822.3381/541.225.6300,NH ND NS NR ,OR,Blue River
-118.597,45.214,Frog Heaven Forest Camp,NF,541.963.7186/541.523.6391,NR ,OR,
-121.693,45.224,Frog Lake,NF,541.352.6002/503.668.1700,NH ND 16ft NS RS ,OR,Government Camp
-118.816,45.002,Gold Dredge,NF,541.427.3231/541.278.3716,NH ND NS NR ,OR,Dale
-122.05,43.631,Gold Lake,NF,541.782.2283/541.225.6300,NH ND VT NW NS NR ,OR,Oakridge
-121.774,45.112,Gone Creek,NF,503.622.3191/503.668.1700,NH ND 32ft NS RS ,OR,Government Camp
-120.322,41.994,Goose Lake State Park,SP,541.947.3111,E DP DW SH RS L$ ,OR,Lakeview
-121.639,44.486,Gorge,NF,541.549.7700/541.383.5300,NH ND NS NR ,OR,Sisters
-118.242,44.976,Grande Ronde Lake,NF,541.426.4476/541.523.6391,NH ND NS NR ,OR,Baker City
-123.919,42.553,Grassy Flats,NF,541.471.6500/541.618.2200,NR ,OR,Agness
-123.461,42.143,Grayback,NF,541.471.6500/541.618.2200,E ND NS NR ,OR,Cave Junction
-121.941,45.283,Green Canyon,NF,503.622.3191/503.668.1700,NH ND NS NR ,OR,Zigzag
-121.761,43.706,Gull Point,NF,541.383.4000/541.383.5300,NH ND 30ft NS RS ,OR,Bend
-122.328,43.056,Hamaker,NF,541.865.2700/541.618.2200,NH ND NS NR ,OR,Prospect
-122.596,43.815,Hampton,NF, ,NH ND NS NR L$ ,OR,Oakridge
-120.682,42.476,Happy Camp,NF,541.943.4401/541.947.2151,NH ND NS NR ,OR,Lakeview
-123.111,42.034,Harr Point,NF,/541.618.2200,NH ND NS NR ,OR,Applegate
-124.307,42.067,Harris Beach State Park,SP,541.469.2021,WES DP DW SH RS ,OR,Brookings
-123.129,42.052,Hart-Tish Park - Applegate Lake,NF,/541.618.2200,NH ND FT DW NS RS L$ ,OR,Applegate
-121.139,44.492,Haystack Lake,NF,541.416.6448/541.416.6500,NH ND NS NR N$ ,OR,Madras
-118.692,44.755,Head O Boulder Forest Camp,NF,/541.575.3000,NR ,OR,Bates
-121.419,42.732,Head Of The River,NF,541.783.4001/541.947.2151,NH ND NS NR ,OR,Chiloquin
-123.797,45.231,Hebo Lake,NF,503.392.5117/541.750.7000,NH ND NS NR ,OR,Beaver
-122.704,43.19,Hemlock Lake,NF,541.496.3532/541.957.3200,NH ND 35ft NS NR ,OR,Glide
-122.695,43.188,Hemlock Meadows,NF,541.496.3532/541.957.3200,NH ND 35ft NS NR ,OR,North Umpqua
-116.977,45.113,Hidden,NF,541.426.4978/541.523.6391,NH ND NS NR ,OR,Joseph
-121.965,45.125,Hideaway Lake,NF,503.630.6861/503.668.1700,NH ND NS NR ,OR,Estacada
-121.894,45.157,High Rock Spring,NF,503.630.6861/503.668.1700,NH ND 16ft NS NR N$ ,OR,Estacada
-122.669,43.647,Hobo Forest Camp,NF,541.767.5000/541.957.3200,NH ND 16ft NS NR N$ ,OR,Cottage Grove
-120.842,42.273,Holbrook Reservoir,NF,541.353.2427/541.947.2151,NR ,OR,Lakeview
-122.157,43.968,Homestead,NF,541.822.3381/541.225.6300,NR ,OR,Blue River
-124.106,43.928,Honeyman State Park,SP,541.997.3641,WES DP SH RS ,OR,Florence
-121.791,45.108,Hoodview,NF,503.622.3191/503.668.1700,NH ND 32ft NS RS ,OR,Government Camp
-122.121,44.712,Hoover,NF,503.854.3366/541.225.6300,NH ND 22ft NS NR ,OR,Detroit
-122.627,43.288,Horseshoe Bend,NF,541.496.3532/541.957.3200,NH ND NS NR ,OR,Idleyld Park
-121.785,44.781,Horseshoe Lake (Olallie),NF,503.630.6861/503.668.1700,NH ND 10ft NS NR L$ ,OR,Estacada
-124.275,43.453,Horsfall Beach OHV,NF,541.563.3211/541.750.7000,NH ND DW NS RS PA ,OR,North Bend
-121.201,43.718,Hot Springs,NF,541.383.4000/541.383.5300,NH ND 26ft NS NR ,OR,La Pine
-122.244,44.392,House Rock,NF,541.367.5168/541.225.6300,NH ND NS NR ,OR,Sweet Home
-122.337,42.876,Huckleberry City,NF,541.865.2700/541.618.2200,NH ND NS NR ,OR,Prospect
-122.078,44.772,Humbug,NF,503.854.3366/541.225.6300,NH ND NS NR ,OR,Detroit
-124.436,42.687,Humbug Mountain State Park,SP,541.332.6774,E DP DW SH RS L$ ,OR,Port Orford
-117.298,45.332,Hurricane Creek,NF,541.426.4978/541.523.6391,NH ND NS NR ,OR,Enterprise
-122,44.344,Ice Cap Creek,NF,541.822.3381/541.225.6300,NH ND NS NR ,OR,Blue River
-118.99,43.801,Idlewild,NF,541.573.4300/541.575.3000,NH ND NS RS ,OR,Burns
-124.057,42.626,Illahe,NF,541.247.3600/541.618.2200,NH ND NS NR ,OR,Gold Beach
-122.332,42.704,Imnaha,NF,541.865.2700/541.618.2200,NH ND NS NR L$ ,OR,Butte Falls
-117.013,45.113,Indian Crossing,NF,541.426.4978/541.523.6391,NH ND NS NR ,OR,Joseph
-121.61,44.358,Indian Ford,NF,541.549.7700/541.383.5300,NH ND NS NR ,OR,Sisters
-122.075,45.109,Indian Henry,NF,503.630.6861/503.668.1700,NH DP NS RS ,OR,Estacada
-122.152,43.312,Inlet,NF,541.498.2531/541.957.3200,NH ND NS NR ,OR,Chemult
-121.96,43.809,Irish and Taylor,NF, ,NH ND NS NR ,OR,Bend
-117.395,45.298,Irondyke Forest Camp,NF,541.426.4978/541.523.6391,NR ,OR,Enterprise
-122.722,43.34,Island,NF,541.496.3532/541.957.3200,NH ND NS NR ,OR,
-124.04,42.722,Island Camp,NF,541.439.6200/541.618.2200,NR ,OR,
-122.009,43.749,Islet,NF,541.782.2283/541.225.6300,NH ND 30ft NS NR ,OR,Oakridge
-121.701,44.485,Jack Creek,NF,541.549.7700/541.383.5300,NH ND NS NR ,OR,Sisters
-123.087,42.114,Jackson  Complex,NF,/541.618.2200,NH ND DW NS NR ,OR,Ruch
-121.453,42.985,Jackson Creek,NF,541.365.7001/541.947.2151,NH ND NS NR ,OR,Chemult
-121.977,42.736,Jackson F. Kimball State Park,SP,541.783.2471,NH ND NW NS NR L$ ,OR,Chiloquin
-120.696,44.135,Jasper Point - Prineville Reservoir State Park,SP,541.447.4363,E RS ,OR,Prineville
-118.974,43.827,Joaquin Miller Horse Camp,NF,541.573.4300/541.575.3000,NH ND VT DW NS NR ,OR,Burns
-121.747,45.1,Joe Graham Horse Camp,NF,503.630.6861/503.668.1700,NH ND VT DW NS RS ,OR,Government Camp
-120.6,42.608,Jones Crossing Forest Camp,NF,541.943.4401/541.947.2151,NR ,OR,Paisley
-122.615,42.684,Joseph Stewart State Park,SP,541.560.3334,E DP DW SH RS L$ ,OR,Medford
-123.686,42.242,Josephine Creek Camp,NF,541.471.6500/541.618.2200,NH VT NW NR ,OR,Selma
-117.964,45.828,Jubilee Lake,NF,509.522.6290/541.278.3716,NH ND NS NR ,OR,Weston
-121.519,45.154,Keeps Mill,NF,541.467.2291/503.668.1700,NH ND NS NR L$ ,OR,Dufur
-122.255,43.886,Kiahanie,NF,541.782.2283/541.225.6300,NH ND NS NR ,OR,Oakridge
-122.09,44.978,Kingfisher,NF,503.630.6861/503.668.1700,NH ND NS RS ,OR,Estacada
-121.661,45.459,Kinnickinnick,NF,541.352.6002/503.668.1700,NH ND NS NR ,OR,Parkdale
-121.479,45.436,Knebal Springs,NF,541.467.2291/503.668.1700,NH ND 22ft NS NR L$ ,OR,Dufur
-123.199,45.739,L. L. Stub Stewart State Park,SP,503.324.0606,WES DP FT DW SH RS PA ,OR,Banks
-124.142,43.88,Lagoon,NF,541.563.3211/541.750.7000,NH ND 35ft NS RS PA ,OR,Florence
-124.204,42.701,Laird Lake,NF,541.439.6200/541.618.2200,NH ND NS NR ,OR,Powers
-116.913,45.01,Lake Fork,NF,541.426.4978/541.523.6391,NH ND NS NR ,OR,Joseph
-121.958,45.074,Lake Harriet,NF,503.630.6861/503.668.1700,NH ND NS RS ,OR,Estacada
-122.721,43.217,Lake In The Woods,NF,541.496.3532/541.957.3200,NH ND NS NR ,OR,Glide
-117.237,43.62,Lake Owyhee State Park,SP,541.339.2331,WES DP SH RS ,OR,Nyssa
-122.046,44.332,Lakes End,NF,541.822.3381/541.225.6300,NH NR ,OR,Blue River
-118.765,45.19,Lane Creek,NF,541.427.3231/541.278.3716,NH ND NS NR ,OR,Ukiah
-121.527,43.764,Lapine State Park,SP,541.536.2071,WES DP DW SH RS PA ,OR,Bend
-121.785,44.26,Lava Camp Lake,NF,541.549.7700/541.383.5300,NH ND NS NR ,OR,Sisters
-121.766,43.913,Lava Lake,NF,541.383.4000/541.383.5300,NH DP 30ft NS NR ,OR,Bend
-122.206,45.191,Lazy Bend,NF,503.630.6861/503.668.1700,NH DP 16ft NS RS ,OR,Estacada
-120.839,42.59,Lee Thomas,NF,541.943.4401/541.947.2151,NR ,OR,
-117.033,45.158,Lick Creek,NF,541.426.4978/541.523.6391,NH ND NS NR ,OR,Joseph
-122.052,44.174,Limberlost,NF,541.822.3381/541.225.6300,NH ND NS NR ,OR,Blue River
-121.755,44.416,Link Creek,NF,541.549.7700/541.383.5300,NH ND NS RS PA ,OR,Sisters
-121.346,45.282,Little Badger,NF,541.467.2291/503.668.1700,NH ND 16ft NS NR L$ ,OR,Dufur
-118.413,44.193,Little Crane,NF,541.820.3800/541.575.3000,NH ND NS NR ,OR,Prairie City
-121.243,43.714,Little Crater,NF,541.383.4000/541.383.5300,NH ND 30ft NS NR ,OR,La Pine
-121.743,45.149,Little Crater,NF,503.622.3191/503.668.1700,NH ND NS RS ,OR,Government Cam
-121.872,43.8,Little Cultus,NF,541.383.4000/541.383.5300,NH ND NS NR ,OR,Crescent
-121.797,43.963,Little Fawn,NF,541.383.4000/541.383.5300,NR ,OR,Bend
-121.762,43.91,Little Lava Lake,NF,541.383.4000/541.383.5300,NH ND NS RS ,OR,Bend
-124.145,42.153,Little Redwood,NF,541.247.3600/541.618.2200,NH ND NS NR ,OR,Brookings
-124.296,42.502,Lobster Creek  and Lobster Bar,NF,541.247.3600/541.618.2200,NH ND NS NR L$ ,OR,Gold Beach
-122.153,45.165,Lockaby,NF,503.630.6861/503.668.1700,NH ND NS RS ,OR,Estacada
-120.815,42.263,Lofton Reservoir,NF,541.353.2427/541.947.2151,NH ND NS NR ,OR,Bly
-122.259,44.205,Lookout Boating Site,NF,541.822.3381/541.225.6300,NH ND NS NR L$ ,OR,Blue River
-121.836,45.382,Lost Creek,NF,503.622.3191/503.668.1700,NH ND NS NR ,OR,Zigzag
-122.038,42.879,Lost Creek - Crater Lake National Park,NP,503.622.3191,NH ND NS RS ,OR,
-121.815,45.494,Lost Lake,NF,541.352.6002/503.668.1700,NH DP 32ft NS NR ,OR,Parkdale
-121.913,44.43,Lost Lake,NF,541.822.3381/541.225.6300,NH ND NW NS NR L$ ,OR,McKenzie Bridg
-122.074,44.404,Lost Prairie,NF,541.367.5168/541.225.6300,NH ND NS NR ,OR,Sweet Home
-121.62,44.557,Lower Bridge,NF,541.549.7700/541.383.5300,NH ND NS NR ,OR,Sisters
-121.257,43.069,Lower Buck Creek,NF,541.576.7501/541.947.2151,NR ,OR,Silver Lake
-118.799,44.673,Lower Camp Creek Forest Camp,NF,/541.575.3000,NR ,OR,Bates
-121.796,44.823,Lower Lake (Olallie),NF,503.630.6861/503.668.1700,NH ND 16ft NS NR L$ ,OR,Estacada
-122.334,42.645,Lower South Fork,NF,541.865.2700/541.618.2200,NR ,OR,
-124.108,42.036,Ludlum,NF,541.247.3600/541.618.2200,NH ND NS NR L$ ,OR,Chetco
-122.678,43.651,Lund Park Forest Camp,NF,541.767.5000/541.957.3200,NH ND 16ft NS NR ,OR,Cottage Grove
-118.913,44.55,Magone Lake Rec Area,NF,/541.575.3000,NH ND 16ft NS RS ,OR,Mount Vernon
-120.723,44.13,Main - Prineville Reservoir State Park,SP,541.447.4363,WES FT DW SH RS ,OR,Prineville
-121.783,43.963,Mallard Marsh (Hosmer Lake),NF,541.383.4000/541.383.5300,NH ND NS NR ,OR,Bend
-122.086,42.53,Malone Springs,NF, ,NH ND NS NR ,OR,Klamath Falls
-121.945,44.609,Marion Forks,NF,503.854.3366/541.225.6300,NH ND NS NR ,OR,Detroit
-120.604,42.623,Marster Spring,NF,541.943.4401/541.947.2151,NH ND NS NR ,OR,Paisley
-123.56,44.509,Marys Peak,NF,541.563.3211/541.750.7000,NH ND NS NR ,OR,Corvallis
-122.165,42.866,Mazama  - Crater Lake National Park,NP,541.594.3000,NH DP FT DW NS NR L$ ,OR,
-117.221,44.935,Mcbride,NF,541.742.7511/541.523.6391,NH ND NS NR ,OR,Halfway
-121.483,45.116,Mccubbins Gulch,NF,541.467.2291/503.668.1700,NH ND NS NR ,OR,Government Camp
-118.246,44.767,Mccully Forks,NF,541.426.4476/541.523.6391,NH ND NS NR ,OR,Baker City
-121.377,43.717,Mckay Crossing,NF,541.383.4000/541.383.5300,NH NR ,OR,La Pine
-122.174,44.176,Mckenzie Bridge,NF,541.822.3381/541.225.6300,NH ND NS RS PA ,OR,McKenzie Bridge
-121.867,45.384,McNeil,NF,503.622.3191/503.668.1700,NH ND VT NW NS NR ,OR,Welches
-121.332,45.696,Memaloose State Park,SP,541.478.3008,WES DP DW SH RS ,OR,The Dalles
-118.611,44.631,Middle Fork,NF,/541.575.3000,NH ND NS NR ,OR,Austin
-122.467,42.796,Mill Creek,NF,541.865.2700/541.618.2200,NH ND NS NR ,OR,Prospect
-124.177,42.129,Miller Bar,NF,541.247.3600/541.618.2200,NR ,OR,Brookings
-118.067,44.674,Millers Lane,NF,541.426.4476/541.523.6391,NH ND VT NW NS NR L$ ,OR,Baker City
-122.374,45.299,Milo McIver State Park,SP,503.630.7150,E DP DW SH RS ,OR,Estacaba
-122.712,43.583,Mineral Forest Camp,NF,541.767.5000/541.957.3200,NH ND NS NR ,OR,Cottage Grove
-118.547,44.935,Misery Spring,NF,509.843.1891/541.278.3716,NR ,OR,
-122.264,44.203,Mona,NF,541.822.3381/541.225.6300,NH ND NS NR ,OR,Blue River
-121.479,44.624,Monty,NF,541.549.7700/541.383.5300,NH ND NS NR ,OR,Culver
-117.679,45.275,Moss Springs,NF,541.426.4476/541.523.6391,NH ND VT NW NS NR ,OR,Cove
